x,y,r,theta_deg,z,angle_deg,sim_reachable,sim_error,real_reachable,real_error,mismatch
-0.2165,-0.125,0.25,-150,0.31,0,True,1,False,-31,True
-0.2165,-0.125,0.25,-150,0.31,30,True,1,True,1,False
-0.2165,-0.125,0.25,-150,0.31,60,True,1,True,1,False
-0.2165,-0.125,0.25,-150,0.31,90,True,1,True,1,False
-0.1768,-0.1768,0.25,-135,0.1608,0,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.1608,30,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.1608,60,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.1608,90,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.2108,0,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.2108,30,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.2108,60,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.2108,90,False,-31,False,-31,False
-0.1768,-0.1768,0.25,-135,0.2608,0,True,1,False,-31,True
-0.1768,-0.1768,0.25,-135,0.2608,30,True,1,False,-31,True
-0.1768,-0.1768,0.25,-135,0.2608,60,True,1,False,-31,True
-0.1768,-0.1768,0.25,-135,0.2608,90,True,1,False,-31,True
-0.1768,-0.1768,0.25,-135,0.31,0,True,1,False,-31,True
-0.1768,-0.1768,0.25,-135,0.31,30,True,1,True,1,False
-0.1768,-0.1768,0.25,-135,0.31,60,True,1,True,1,False
-0.1768,-0.1768,0.25,-135,0.31,90,True,1,True,1,False
-0.125,-0.2165,0.25,-120,0.1608,0,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.1608,30,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.1608,60,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.1608,90,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.2108,0,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.2108,30,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.2108,60,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.2108,90,False,-31,False,-31,False
-0.125,-0.2165,0.25,-120,0.2608,0,True,1,False,-31,True
-0.125,-0.2165,0.25,-120,0.2608,30,True,1,False,-31,True
-0.125,-0.2165,0.25,-120,0.2608,60,True,1,False,-31,True
-0.125,-0.2165,0.25,-120,0.2608,90,True,1,False,-31,True
-0.125,-0.2165,0.25,-120,0.31,0,True,1,False,-31,True
-0.125,-0.2165,0.25,-120,0.31,30,True,1,True,1,False
-0.125,-0.2165,0.25,-120,0.31,60,True,1,True,1,False
-0.125,-0.2165,0.25,-120,0.31,90,True,1,True,1,False
-0.0647,-0.2415,0.25,-105,0.1608,0,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.1608,30,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.1608,60,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.1608,90,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.2108,0,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.2108,30,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.2108,60,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.2108,90,False,-31,False,-31,False
-0.0647,-0.2415,0.25,-105,0.2608,0,True,1,False,-31,True
-0.0647,-0.2415,0.25,-105,0.2608,30,True,1,False,-31,True
-0.0647,-0.2415,0.25,-105,0.2608,60,True,1,False,-31,True
-0.0647,-0.2415,0.25,-105,0.2608,90,True,1,False,-31,True
-0.0647,-0.2415,0.25,-105,0.31,0,True,1,False,-31,True
-0.0647,-0.2415,0.25,-105,0.31,30,True,1,True,1,False
-0.0647,-0.2415,0.25,-105,0.31,60,True,1,True,1,False
-0.0647,-0.2415,0.25,-105,0.31,90,True,1,True,1,False
0.0,-0.25,0.25,-90,0.1608,0,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.1608,30,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.1608,60,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.1608,90,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.2108,0,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.2108,30,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.2108,60,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.2108,90,False,-31,False,-31,False
0.0,-0.25,0.25,-90,0.2608,0,True,1,False,-31,True
0.0,-0.25,0.25,-90,0.2608,30,True,1,False,-31,True
0.0,-0.25,0.25,-90,0.2608,60,True,1,False,-31,True
0.0,-0.25,0.25,-90,0.2608,90,True,1,False,-31,True
0.0,-0.25,0.25,-90,0.31,0,True,1,False,-31,True
0.0,-0.25,0.25,-90,0.31,30,True,1,True,1,False
0.0,-0.25,0.25,-90,0.31,60,True,1,True,1,False
0.0,-0.25,0.25,-90,0.31,90,True,1,True,1,False
0.0647,-0.2415,0.25,-75,0.1608,0,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.1608,30,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.1608,60,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.1608,90,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.2108,0,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.2108,30,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.2108,60,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.2108,90,False,-31,False,-31,False
0.0647,-0.2415,0.25,-75,0.2608,0,True,1,False,-31,True
0.0647,-0.2415,0.25,-75,0.2608,30,True,1,False,-31,True
0.0647,-0.2415,0.25,-75,0.2608,60,True,1,False,-31,True
0.0647,-0.2415,0.25,-75,0.2608,90,True,1,False,-31,True
0.0647,-0.2415,0.25,-75,0.31,0,True,1,False,-31,True
0.0647,-0.2415,0.25,-75,0.31,30,True,1,True,1,False
0.0647,-0.2415,0.25,-75,0.31,60,True,1,True,1,False
0.0647,-0.2415,0.25,-75,0.31,90,True,1,True,1,False
0.125,-0.2165,0.25,-60,0.1608,0,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.1608,30,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.1608,60,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.1608,90,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.2108,0,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.2108,30,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.2108,60,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.2108,90,False,-31,False,-31,False
0.125,-0.2165,0.25,-60,0.2608,0,True,1,False,-31,True
0.125,-0.2165,0.25,-60,0.2608,30,True,1,False,-31,True
0.125,-0.2165,0.25,-60,0.2608,60,True,1,False,-31,True
0.125,-0.2165,0.25,-60,0.2608,90,True,1,False,-31,True
0.125,-0.2165,0.25,-60,0.31,0,True,1,False,-31,True
0.125,-0.2165,0.25,-60,0.31,30,True,1,True,1,False
0.125,-0.2165,0.25,-60,0.31,60,True,1,True,1,False
0.125,-0.2165,0.25,-60,0.31,90,True,1,True,1,False
0.1768,-0.1768,0.25,-45,0.1608,0,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.1608,30,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.1608,60,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.1608,90,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.2108,0,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.2108,30,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.2108,60,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.2108,90,False,-31,False,-31,False
0.1768,-0.1768,0.25,-45,0.2608,0,True,1,False,-31,True
0.1768,-0.1768,0.25,-45,0.2608,30,True,1,False,-31,True
0.1768,-0.1768,0.25,-45,0.2608,60,True,1,False,-31,True
0.1768,-0.1768,0.25,-45,0.2608,90,True,1,False,-31,True
0.1768,-0.1768,0.25,-45,0.31,0,True,1,False,-31,True
0.1768,-0.1768,0.25,-45,0.31,30,True,1,True,1,False
0.1768,-0.1768,0.25,-45,0.31,60,True,1,True,1,False
0.1768,-0.1768,0.25,-45,0.31,90,True,1,True,1,False
0.2165,-0.125,0.25,-30,0.1608,0,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.1608,30,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.1608,60,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.1608,90,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.2108,0,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.2108,30,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.2108,60,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.2108,90,False,-31,False,-31,False
0.2165,-0.125,0.25,-30,0.2608,0,True,1,False,-31,True
0.2165,-0.125,0.25,-30,0.2608,30,True,1,False,-31,True
0.2165,-0.125,0.25,-30,0.2608,60,True,1,False,-31,True
0.2165,-0.125,0.25,-30,0.2608,90,True,1,False,-31,True
0.2165,-0.125,0.25,-30,0.31,0,True,1,False,-31,True
0.2165,-0.125,0.25,-30,0.31,30,True,1,True,1,False
0.2165,-0.125,0.25,-30,0.31,60,True,1,True,1,False
0.2165,-0.125,0.25,-30,0.31,90,True,1,True,1,False
0.2415,-0.0647,0.25,-15,0.1608,0,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.1608,30,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.1608,60,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.1608,90,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.2108,0,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.2108,30,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.2108,60,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.2108,90,False,-31,False,-31,False
0.2415,-0.0647,0.25,-15,0.2608,0,True,1,False,-31,True
0.2415,-0.0647,0.25,-15,0.2608,30,True,1,False,-31,True
0.2415,-0.0647,0.25,-15,0.2608,60,True,1,False,-31,True
0.2415,-0.0647,0.25,-15,0.2608,90,True,1,False,-31,True
0.2415,-0.0647,0.25,-15,0.31,0,True,1,False,-31,True
0.2415,-0.0647,0.25,-15,0.31,30,True,1,True,1,False
0.2415,-0.0647,0.25,-15,0.31,60,True,1,True,1,False
0.2415,-0.0647,0.25,-15,0.31,90,True,1,True,1,False
0.25,0.0,0.25,0,0.1608,0,False,-31,False,-31,False
0.25,0.0,0.25,0,0.1608,30,False,-31,False,-31,False
0.25,0.0,0.25,0,0.1608,60,False,-31,False,-31,False
0.25,0.0,0.25,0,0.1608,90,False,-31,False,-31,False
0.25,0.0,0.25,0,0.2108,0,False,-31,False,-31,False
0.25,0.0,0.25,0,0.2108,30,False,-31,False,-31,False
0.25,0.0,0.25,0,0.2108,60,False,-31,False,-31,False
0.25,0.0,0.25,0,0.2108,90,False,-31,False,-31,False
0.25,0.0,0.25,0,0.2608,0,True,1,False,-31,True
0.25,0.0,0.25,0,0.2608,30,True,1,False,-31,True
0.25,0.0,0.25,0,0.2608,60,True,1,False,-31,True
0.25,0.0,0.25,0,0.2608,90,True,1,False,-31,True
0.25,0.0,0.25,0,0.31,0,True,1,False,-31,True
0.25,0.0,0.25,0,0.31,30,True,1,True,1,False
0.25,0.0,0.25,0,0.31,60,True,1,True,1,False
0.25,0.0,0.25,0,0.31,90,True,1,True,1,False
0.2415,0.0647,0.25,15,0.1608,0,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.1608,30,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.1608,60,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.1608,90,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.2108,0,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.2108,30,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.2108,60,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.2108,90,False,-31,False,-31,False
0.2415,0.0647,0.25,15,0.2608,0,True,1,False,-31,True
0.2415,0.0647,0.25,15,0.2608,30,True,1,False,-31,True
0.2415,0.0647,0.25,15,0.2608,60,True,1,False,-31,True
0.2415,0.0647,0.25,15,0.2608,90,True,1,False,-31,True
0.2415,0.0647,0.25,15,0.31,0,True,1,False,-31,True
0.2415,0.0647,0.25,15,0.31,30,True,1,True,1,False
0.2415,0.0647,0.25,15,0.31,60,True,1,True,1,False
0.2415,0.0647,0.25,15,0.31,90,True,1,True,1,False
0.2165,0.125,0.25,30,0.1608,0,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.1608,30,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.1608,60,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.1608,90,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.2108,0,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.2108,30,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.2108,60,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.2108,90,False,-31,False,-31,False
0.2165,0.125,0.25,30,0.2608,0,True,1,False,-31,True
0.2165,0.125,0.25,30,0.2608,30,True,1,False,-31,True
0.2165,0.125,0.25,30,0.2608,60,True,1,False,-31,True
0.2165,0.125,0.25,30,0.2608,90,True,1,False,-31,True
0.2165,0.125,0.25,30,0.31,0,True,1,False,-31,True
0.2165,0.125,0.25,30,0.31,30,True,1,True,1,False
0.2165,0.125,0.25,30,0.31,60,True,1,True,1,False
0.2165,0.125,0.25,30,0.31,90,True,1,True,1,False
0.1768,0.1768,0.25,45,0.1608,0,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.1608,30,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.1608,60,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.1608,90,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.2108,0,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.2108,30,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.2108,60,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.2108,90,False,-31,False,-31,False
0.1768,0.1768,0.25,45,0.2608,0,True,1,False,-31,True
0.1768,0.1768,0.25,45,0.2608,30,True,1,False,-31,True
0.1768,0.1768,0.25,45,0.2608,60,True,1,False,-31,True
0.1768,0.1768,0.25,45,0.2608,90,True,1,False,-31,True
0.1768,0.1768,0.25,45,0.31,0,True,1,False,-31,True
0.1768,0.1768,0.25,45,0.31,30,True,1,True,1,False
0.1768,0.1768,0.25,45,0.31,60,True,1,True,1,False
0.1768,0.1768,0.25,45,0.31,90,True,1,True,1,False
0.125,0.2165,0.25,60,0.1608,0,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.1608,30,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.1608,60,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.1608,90,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.2108,0,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.2108,30,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.2108,60,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.2108,90,False,-31,False,-31,False
0.125,0.2165,0.25,60,0.2608,0,True,1,False,-31,True
0.125,0.2165,0.25,60,0.2608,30,True,1,False,-31,True
0.125,0.2165,0.25,60,0.2608,60,True,1,False,-31,True
0.125,0.2165,0.25,60,0.2608,90,True,1,False,-31,True
0.125,0.2165,0.25,60,0.31,0,True,1,False,-31,True
0.125,0.2165,0.25,60,0.31,30,True,1,True,1,False
0.125,0.2165,0.25,60,0.31,60,True,1,True,1,False
0.125,0.2165,0.25,60,0.31,90,True,1,True,1,False
0.0647,0.2415,0.25,75,0.1608,0,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.1608,30,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.1608,60,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.1608,90,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.2108,0,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.2108,30,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.2108,60,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.2108,90,False,-31,False,-31,False
0.0647,0.2415,0.25,75,0.2608,0,True,1,False,-31,True
0.0647,0.2415,0.25,75,0.2608,30,True,1,False,-31,True
0.0647,0.2415,0.25,75,0.2608,60,True,1,False,-31,True
0.0647,0.2415,0.25,75,0.2608,90,True,1,False,-31,True
0.0647,0.2415,0.25,75,0.31,0,True,1,False,-31,True
0.0647,0.2415,0.25,75,0.31,30,True,1,True,1,False
0.0647,0.2415,0.25,75,0.31,60,True,1,True,1,False
0.0647,0.2415,0.25,75,0.31,90,True,1,True,1,False
0.0,0.25,0.25,90,0.1608,0,False,-31,False,-31,False
0.0,0.25,0.25,90,0.1608,30,False,-31,False,-31,False
0.0,0.25,0.25,90,0.1608,60,False,-31,False,-31,False
0.0,0.25,0.25,90,0.1608,90,False,-31,False,-31,False
0.0,0.25,0.25,90,0.2108,0,False,-31,False,-31,False
0.0,0.25,0.25,90,0.2108,30,False,-31,False,-31,False
0.0,0.25,0.25,90,0.2108,60,False,-31,False,-31,False
0.0,0.25,0.25,90,0.2108,90,False,-31,False,-31,False
0.0,0.25,0.25,90,0.2608,0,True,1,False,-31,True
0.0,0.25,0.25,90,0.2608,30,True,1,False,-31,True
0.0,0.25,0.25,90,0.2608,60,True,1,False,-31,True
0.0,0.25,0.25,90,0.2608,90,True,1,False,-31,True
0.0,0.25,0.25,90,0.31,0,True,1,False,-31,True
0.0,0.25,0.25,90,0.31,30,True,1,True,1,False
0.0,0.25,0.25,90,0.31,60,True,1,True,1,False
0.0,0.25,0.25,90,0.31,90,True,1,True,1,False
-0.0647,0.2415,0.25,105,0.1608,0,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.1608,30,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.1608,60,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.1608,90,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.2108,0,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.2108,30,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.2108,60,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.2108,90,False,-31,False,-31,False
-0.0647,0.2415,0.25,105,0.2608,0,True,1,False,-31,True
-0.0647,0.2415,0.25,105,0.2608,30,True,1,False,-31,True
-0.0647,0.2415,0.25,105,0.2608,60,True,1,False,-31,True
-0.0647,0.2415,0.25,105,0.2608,90,True,1,False,-31,True
-0.0647,0.2415,0.25,105,0.31,0,True,1,False,-31,True
-0.0647,0.2415,0.25,105,0.31,30,True,1,True,1,False
-0.0647,0.2415,0.25,105,0.31,60,True,1,True,1,False
-0.0647,0.2415,0.25,105,0.31,90,True,1,True,1,False
-0.125,0.2165,0.25,120,0.1608,0,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.1608,30,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.1608,60,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.1608,90,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.2108,0,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.2108,30,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.2108,60,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.2108,90,False,-31,False,-31,False
-0.125,0.2165,0.25,120,0.2608,0,True,1,False,-31,True
-0.125,0.2165,0.25,120,0.2608,30,True,1,False,-31,True
-0.125,0.2165,0.25,120,0.2608,60,True,1,False,-31,True
-0.125,0.2165,0.25,120,0.2608,90,True,1,False,-31,True
-0.125,0.2165,0.25,120,0.31,0,True,1,False,-31,True
-0.125,0.2165,0.25,120,0.31,30,True,1,True,1,False
-0.125,0.2165,0.25,120,0.31,60,True,1,True,1,False
-0.125,0.2165,0.25,120,0.31,90,True,1,True,1,False
-0.1768,0.1768,0.25,135,0.1608,0,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.1608,30,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.1608,60,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.1608,90,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.2108,0,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.2108,30,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.2108,60,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.2108,90,False,-31,False,-31,False
-0.1768,0.1768,0.25,135,0.2608,0,True,1,False,-31,True
-0.1768,0.1768,0.25,135,0.2608,30,True,1,False,-31,True
-0.1768,0.1768,0.25,135,0.2608,60,True,1,False,-31,True
-0.1768,0.1768,0.25,135,0.2608,90,True,1,False,-31,True
-0.1768,0.1768,0.25,135,0.31,0,True,1,False,-31,True
-0.1768,0.1768,0.25,135,0.31,30,True,1,True,1,False
-0.1768,0.1768,0.25,135,0.31,60,True,1,True,1,False
-0.1768,0.1768,0.25,135,0.31,90,True,1,True,1,False
-0.2165,0.125,0.25,150,0.1608,0,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.1608,30,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.1608,60,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.1608,90,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.2108,0,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.2108,30,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.2108,60,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.2108,90,False,-31,False,-31,False
-0.2165,0.125,0.25,150,0.2608,0,True,1,False,-31,True
-0.2165,0.125,0.25,150,0.2608,30,True,1,False,-31,True
-0.2165,0.125,0.25,150,0.2608,60,True,1,False,-31,True
-0.2165,0.125,0.25,150,0.2608,90,True,1,False,-31,True
-0.2165,0.125,0.25,150,0.31,0,True,1,False,-31,True
-0.2165,0.125,0.25,150,0.31,30,True,1,True,1,False
-0.2165,0.125,0.25,150,0.31,60,True,1,True,1,False
-0.2165,0.125,0.25,150,0.31,90,True,1,True,1,False
-0.2415,0.0647,0.25,165,0.1608,0,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.1608,30,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.1608,60,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.1608,90,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.2108,0,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.2108,30,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.2108,60,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.2108,90,False,-31,False,-31,False
-0.2415,0.0647,0.25,165,0.2608,0,True,1,False,-31,True
-0.2415,0.0647,0.25,165,0.2608,30,True,1,False,-31,True
-0.2415,0.0647,0.25,165,0.2608,60,True,1,False,-31,True
-0.2415,0.0647,0.25,165,0.2608,90,True,1,False,-31,True
-0.2415,0.0647,0.25,165,0.31,0,True,1,False,-31,True
-0.2415,0.0647,0.25,165,0.31,30,True,1,True,1,False
-0.2415,0.0647,0.25,165,0.31,60,True,1,True,1,False
-0.2415,0.0647,0.25,165,0.31,90,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.1608,0,True,1,False,-31,True
-0.3,-0.0,0.3,-180,0.1608,30,True,1,False,-31,True
-0.3,-0.0,0.3,-180,0.1608,60,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.1608,90,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2108,0,True,1,False,-31,True
-0.3,-0.0,0.3,-180,0.2108,30,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2108,60,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2108,90,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2608,0,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2608,30,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2608,60,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.2608,90,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.31,0,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.31,30,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.31,60,True,1,True,1,False
-0.3,-0.0,0.3,-180,0.31,90,False,-31,True,1,True
-0.2898,-0.0776,0.3,-165,0.1608,0,True,1,False,-31,True
-0.2898,-0.0776,0.3,-165,0.1608,30,True,1,False,-31,True
-0.2898,-0.0776,0.3,-165,0.1608,60,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.1608,90,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2108,0,True,1,False,-31,True
-0.2898,-0.0776,0.3,-165,0.2108,30,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2108,60,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2108,90,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2608,0,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2608,30,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2608,60,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.2608,90,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.31,0,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.31,30,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.31,60,True,1,True,1,False
-0.2898,-0.0776,0.3,-165,0.31,90,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.1608,0,True,1,False,-31,True
-0.2598,-0.15,0.3,-150,0.1608,30,True,1,False,-31,True
-0.2598,-0.15,0.3,-150,0.1608,60,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.1608,90,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2108,0,True,1,False,-31,True
-0.2598,-0.15,0.3,-150,0.2108,30,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2108,60,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2108,90,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2608,0,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2608,30,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2608,60,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.2608,90,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.31,0,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.31,30,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.31,60,True,1,True,1,False
-0.2598,-0.15,0.3,-150,0.31,90,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.1608,0,True,1,False,-31,True
-0.2121,-0.2121,0.3,-135,0.1608,30,True,1,False,-31,True
-0.2121,-0.2121,0.3,-135,0.1608,60,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.1608,90,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2108,0,True,1,False,-31,True
-0.2121,-0.2121,0.3,-135,0.2108,30,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2108,60,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2108,90,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2608,0,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2608,30,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2608,60,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.2608,90,True,1,True,1,False
-0.2121,-0.2121,0.3,-135,0.31,0,True,1,True,1,False
